"Gene_Name","Ensembl_ID","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Significance"
"ATP1A2","ENSG00000018625.15",9267.48571636334,7.08637893965,0.0931748146162307,76.0546610029486,0,0,"Up in Cluster 7"
"VSIG2","ENSG00000019102.12",850.361333815575,-4.32395375416493,0.0773996699658806,-55.8652737934286,0,0,"Up in Cluster 4"
"PHLDB1","ENSG00000019144.19",3158.51345366099,1.57980664528408,0.0313756475658863,50.3513638074439,0,0,"Up in Cluster 7"
"NCDN","ENSG00000020129.16",2877.86649013678,1.50673752655081,0.0382142522933937,39.4286800375598,0,0,"Up in Cluster 7"
"ZFP64","ENSG00000020256.20",1157.5655835327,-0.796958315997569,0.0190730021963465,-41.7846287539479,0,0,"Up in Cluster 4"
"SAMD4A","ENSG00000020577.14",1426.14533912587,1.71500502012122,0.0374540581295245,45.7895647566507,0,0,"Up in Cluster 7"
"PLEKHB1","ENSG00000021300.14",6134.11338583752,3.05135161878397,0.0737083159054384,41.3976575275251,0,0,"Up in Cluster 7"
"CPS1","ENSG00000021826.17",10779.4035062879,-5.01199798772515,0.101404551984387,-49.4257692543906,0,0,"Up in Cluster 4"
"C8B","ENSG00000021852.13",1678.44534755725,-10.9826974591485,0.201603292224851,-54.4767763360695,0,0,"Up in Cluster 4"
"FHL1","ENSG00000022267.19",10579.7809363094,4.61114048943492,0.0451465849551771,102.137082882637,0,0,"Up in Cluster 7"
"GABRA1","ENSG00000022355.18",244.41095630399,7.63842543764457,0.158673492996307,48.1392656921112,0,0,"Up in Cluster 7"
"NLRP2","ENSG00000022556.16",1514.8250936906,-3.97273309894204,0.0903757436162993,-43.957957522416,0,0,"Up in Cluster 4"
"DEPDC1","ENSG00000024526.17",515.904997840984,-2.7837619120424,0.0458844520017284,-60.6689584510573,0,0,"Up in Cluster 4"
"RRAGD","ENSG00000025039.15",2016.79452056277,2.14155157707369,0.0453107681963188,47.2636342821414,0,0,"Up in Cluster 7"
"HSD17B6","ENSG00000025423.11",2333.90044482827,-3.98110436653109,0.0944023247731889,-42.1716771922312,0,0,"Up in Cluster 4"
"VIM","ENSG00000026025.16",30947.1847206527,1.82971982814001,0.0470564689480824,38.8834918777852,0,0,"Up in Cluster 7"
"AGPAT4","ENSG00000026652.15",957.137204278011,1.72346654366356,0.0430754474818212,40.0104153158456,0,0,"Up in Cluster 7"
"ARNTL2","ENSG00000029153.14",1194.31024814175,-2.15781713372848,0.0448489711745875,-48.1129684185744,0,0,"Up in Cluster 4"
"HMGB3","ENSG00000029993.15",4010.27872223326,-1.62779999373911,0.0393862350462831,-41.3291595864969,0,0,"Up in Cluster 4"
"BAK1","ENSG00000030110.13",1389.81529130105,-1.15083378364042,0.0277668826076579,-41.4462725218938,0,0,"Up in Cluster 4"
"ARHGAP31","ENSG00000031081.11",2191.66264685193,2.20427143390909,0.0363098328751371,60.7072866870299,0,0,"Up in Cluster 7"
"LRRC7","ENSG00000033122.21",156.794297334883,2.83078330551509,0.0553989607617535,51.098130119968,0,0,"Up in Cluster 7"
"ATP6V0A1","ENSG00000033627.17",5212.64495047325,1.20598499521722,0.0248506471960332,48.529319405803,0,0,"Up in Cluster 7"
"APBA2","ENSG00000034053.14",1812.84956296565,3.00869530737389,0.0666722027499932,45.1266822345118,0,0,"Up in Cluster 7"
"GABARAPL2","ENSG00000034713.8",4571.45540686609,1.15887177897231,0.0231644693352562,50.0279873542586,0,0,"Up in Cluster 7"
"FAM136A","ENSG00000035141.8",2286.45623322243,-1.09637140199752,0.0198069003496473,-55.3530023700577,0,0,"Up in Cluster 4"
"DEPDC1B","ENSG00000035499.13",464.185534616653,-2.60432845763371,0.0406321841251803,-64.0952120518614,0,0,"Up in Cluster 4"
"ADSS2","ENSG00000035687.10",2214.86420617248,-0.903060812713302,0.0202662706201947,-44.5597924570014,0,0,"Up in Cluster 4"
"MYOM2","ENSG00000036448.10",279.051171276868,2.10571469755276,0.0493983691375445,42.6272108637762,0,0,"Up in Cluster 7"
"OTC","ENSG00000036473.8",581.563075830874,-7.32927230786951,0.130857432701087,-56.0095988174514,0,0,"Up in Cluster 4"
"CYP46A1","ENSG00000036530.9",291.575448719025,4.1431088561662,0.0619887872916315,66.8364237660368,0,0,"Up in Cluster 7"
"USP2","ENSG00000036672.16",844.876278588008,2.93542700290099,0.0536758423521719,54.6880472530155,0,0,"Up in Cluster 7"
"TUBG2","ENSG00000037042.9",1159.66434359481,1.55365254121569,0.0321335628901055,48.3498374123363,0,0,"Up in Cluster 7"
"NSUN2","ENSG00000037474.15",3332.8942009534,-0.915537549096148,0.0164725978918249,-55.5794268219535,0,0,"Up in Cluster 4"
"PI4K2B","ENSG00000038210.14",1550.61151309048,-1.42744430070589,0.0275104980677882,-51.8872576275627,0,0,"Up in Cluster 4"
"CDH1","ENSG00000039068.19",13174.5908222633,-2.66214500773812,0.0579570293818811,-45.9330824255526,0,0,"Up in Cluster 4"
"RIPOR1","ENSG00000039523.20",2536.33490392203,0.94662876758242,0.0236912149690226,39.9569531921509,0,0,"Up in Cluster 7"
"SOX30","ENSG00000039600.11",39.8111889413639,-2.41741334196369,0.0628410429338241,-38.4687018086156,0,0,"Up in Cluster 4"
"BEST2","ENSG00000039987.7",31.1473118981152,-4.02042112866596,0.100869488764269,-39.8576534680537,0,0,"Up in Cluster 4"
"PSMA4","ENSG00000041357.16",5744.86855173614,-0.871908848281522,0.019119509944483,-45.6030960423812,0,0,"Up in Cluster 4"
"TDP1","ENSG00000042088.14",962.361005473783,-0.889563393937052,0.0206966695212662,-42.9809923293701,0,0,"Up in Cluster 4"
"GPM6B","ENSG00000046653.15",12779.7269133742,6.03628778466528,0.0803680722911214,75.108032488321,0,0,"Up in Cluster 7"
"PREX2","ENSG00000046889.19",1026.01785455484,2.88584195590734,0.0538420650530456,53.5982777232669,0,0,"Up in Cluster 7"
"XK","ENSG00000047597.7",508.294928484812,-2.79142340682874,0.0675165275772904,-41.3442975667435,0,0,"Up in Cluster 4"
"MAP4","ENSG00000047849.21",16741.5205541668,1.05562774405717,0.0217899676503005,48.4455856474212,0,0,"Up in Cluster 7"
"NOP16","ENSG00000048162.21",941.991442759483,-1.04355879608608,0.0259589515253187,-40.2003445735573,0,0,"Up in Cluster 4"
"CC2D2A","ENSG00000048342.17",974.799224650324,1.839803855316,0.0305554687374,60.2119336190735,0,0,"Up in Cluster 7"
"SNX29","ENSG00000048471.14",2257.54104959428,1.90691772432715,0.0295612134711141,64.507423762915,0,0,"Up in Cluster 7"
"EPN3","ENSG00000049283.18",826.56212358066,-3.76009174295394,0.0742793932797545,-50.6209269748948,0,0,"Up in Cluster 4"
"PPP1R3F","ENSG00000049769.14",340.584642395963,1.80873056782431,0.0430006075437709,42.0629072736515,0,0,"Up in Cluster 7"
"DKK3","ENSG00000050165.18",4766.78780134582,1.90424070329202,0.0463019927340992,41.1265388560618,0,0,"Up in Cluster 7"
"COL23A1","ENSG00000050767.17",2039.82179167436,3.91350020829238,0.079606645483309,49.1604712713704,0,0,"Up in Cluster 7"
"RAD51","ENSG00000051180.17",556.278448487976,-2.6898552845027,0.0380463883177673,-70.6993594776134,0,0,"Up in Cluster 4"
"POLQ","ENSG00000051341.14",447.429162834818,-2.75424182371399,0.0402352914575097,-68.4533831853211,0,0,"Up in Cluster 4"
"THOC3","ENSG00000051596.10",581.316726854231,-1.23900895586796,0.0250223102119022,-49.5161695852771,0,0,"Up in Cluster 4"
"RRP12","ENSG00000052749.14",2491.57029459384,-0.98495304601026,0.0242998697654371,-40.5332643967997,0,0,"Up in Cluster 4"
"MCF2L2","ENSG00000053524.12",219.59589537651,2.58261415483738,0.0624200500390513,41.3747530356295,0,0,"Up in Cluster 7"
"NRIP2","ENSG00000053702.15",400.056119662272,2.04312758173784,0.0368607312774286,55.4282975657875,0,0,"Up in Cluster 7"
"KCNQ1","ENSG00000053918.18",2006.36749359234,-2.23598940210208,0.0580538411809907,-38.5157873555874,0,0,"Up in Cluster 4"
"PTPRN","ENSG00000054356.14",816.396218407825,3.66564437686942,0.089197929628438,41.0956217497311,0,0,"Up in Cluster 7"
"KIF1B","ENSG00000054523.18",6368.89766836057,1.78533310405611,0.0345233640898913,51.7137640297017,0,0,"Up in Cluster 7"
"FAM168A","ENSG00000054965.11",5382.0463070417,1.84423274510439,0.0314163071290598,58.7030403518845,0,0,"Up in Cluster 7"
"NOP58","ENSG00000055044.11",2474.85518712973,-1.20509597833813,0.0180360438043248,-66.8159820087133,0,0,"Up in Cluster 4"
"CYFIP2","ENSG00000055163.20",4403.8073095322,1.85605352607587,0.0398637708372384,46.5599085860199,0,0,"Up in Cluster 7"
"CCDC85A","ENSG00000055813.6",56.4211204397894,2.85789222883604,0.0614018887308706,46.5440442941815,0,0,"Up in Cluster 7"
"ITIH1","ENSG00000055957.11",9195.34403979988,-9.59730128260278,0.146777024649123,-65.3869453039097,0,0,"Up in Cluster 4"
"SERPINB3","ENSG00000057149.16",189.010700003375,-7.30530469082343,0.181409619993593,-40.2696653632891,0,0,"Up in Cluster 4"
"PKP2","ENSG00000057294.15",2295.68151048741,-2.6939512342817,0.0556339141399998,-48.422824026052,0,0,"Up in Cluster 4"
"F7","ENSG00000057593.14",1048.40509928855,-5.60953937223249,0.105926476417422,-52.9569146634038,0,0,"Up in Cluster 4"
"ATG5","ENSG00000057663.16",1890.1292481813,-0.706821315400486,0.018302602654244,-38.6186231954606,0,0,"Up in Cluster 4"
"CDK14","ENSG00000058091.17",1749.99281577274,1.71819554983765,0.0435142565486707,39.4858073219257,0,0,"Up in Cluster 7"
"NDC1","ENSG00000058804.12",2114.71289984205,-1.48128650292373,0.0216907095231179,-68.2912885512106,0,0,"Up in Cluster 4"
"DGKG","ENSG00000058866.15",597.41834083994,2.7975293236666,0.0607138120884888,46.0773130105761,0,0,"Up in Cluster 7"
"FLYWCH1","ENSG00000059122.17",2152.07938865799,0.859404351903193,0.0222853354253642,38.5636713784911,0,0,"Up in Cluster 7"
"ALDH18A1","ENSG00000059573.9",5357.07941020698,-0.879331886747738,0.0213317982488931,-41.2216483808798,0,0,"Up in Cluster 4"
"PSD","ENSG00000059915.17",1010.91639079131,3.33232786115986,0.0681268825139539,48.9135527444299,0,0,"Up in Cluster 7"
"STYK1","ENSG00000060140.9",260.461960952517,-2.68914205632819,0.0666374495578868,-40.3548166109236,0,0,"Up in Cluster 4"
"GUCY1B1","ENSG00000061918.14",1256.60110110451,2.07716563514059,0.0378578862654625,54.8674487681468,0,0,"Up in Cluster 7"
"CDH3","ENSG00000062038.14",3212.35368146169,-4.30606170424269,0.0701813417840295,-61.3562179744843,0,0,"Up in Cluster 4"
"DGAT2","ENSG00000062282.15",1456.70953152984,-3.82628214232347,0.0583992307088492,-65.5193929077508,0,0,"Up in Cluster 4"
"POLD1","ENSG00000062822.15",1491.75772125934,-1.46073395554008,0.0279944058109557,-52.1794949106733,0,0,"Up in Cluster 4"
"CA11","ENSG00000063180.9",922.127559880971,2.69663104417617,0.0548485989230067,49.1649941316012,0,0,"Up in Cluster 7"
"ATP2C2","ENSG00000064270.13",919.740900423628,-4.40508471956093,0.0677402554351239,-65.0290538656111,0,0,"Up in Cluster 4"
"HIPK2","ENSG00000064393.16",11184.8413022733,2.37227372588536,0.0375166908027974,63.2324886636448,0,0,"Up in Cluster 7"
"SLC12A2","ENSG00000064651.14",7299.01054005282,-2.58284556303815,0.0545580746007504,-47.3412154284972,0,0,"Up in Cluster 4"
"CNN2","ENSG00000064666.15",5072.70172511353,-1.73856176977492,0.0371591878005867,-46.7868614110955,0,0,"Up in Cluster 4"
"CALCRL","ENSG00000064989.13",2450.53051484403,2.43056366318806,0.04466821299184,54.4137206391506,0,0,"Up in Cluster 7"
"MCM10","ENSG00000065328.17",515.806079622426,-2.5529670571094,0.0409778851080659,-62.3010936356715,0,0,"Up in Cluster 4"
"SNAP91","ENSG00000065609.14",750.584402852292,5.35400375564509,0.115003682282231,46.555063710967,0,0,"Up in Cluster 7"
"COL17A1","ENSG00000065618.21",3481.96094998776,-3.81363424321988,0.0921647826611174,-41.378432554247,0,0,"Up in Cluster 4"
"ASPM","ENSG00000066279.18",1275.98116374534,-2.62871391109336,0.044247170913205,-59.4097624060493,0,0,"Up in Cluster 4"
"CLDN18","ENSG00000066405.13",3695.97997090804,-8.03703903195504,0.114403095592256,-70.2519367185642,0,0,"Up in Cluster 4"
"MYO9A","ENSG00000066933.16",1854.39267060659,1.38942764967398,0.0332031649279585,41.8462412450333,0,0,"Up in Cluster 7"
"PMS2P4","ENSG00000067601.8",123.994941728033,1.31302651743932,0.0244747502079967,53.6482091249418,0,0,"Up in Cluster 7"
"PDZD4","ENSG00000067840.12",2238.29356990707,4.21782895677193,0.0812614846844887,51.9044043207966,0,0,"Up in Cluster 7"
"FTSJ1","ENSG00000068438.15",1914.06835696236,-0.736906752391869,0.0186207641230363,-39.5744636215126,0,0,"Up in Cluster 4"
"PRR11","ENSG00000068489.13",1233.33753419929,-1.91533671276432,0.0360312811750681,-53.1576077869148,0,0,"Up in Cluster 4"
"PSME4","ENSG00000068878.15",4059.88213089627,-1.04705477972276,0.0184974682206048,-56.6053022627397,0,0,"Up in Cluster 4"
"SIRT2","ENSG00000068903.20",4527.73163017952,1.6163112933342,0.0312776797077224,51.6761891686977,0,0,"Up in Cluster 7"
"PPP2R5B","ENSG00000068971.14",1352.90207596053,1.07026390138766,0.0235963612740146,45.357158629635,0,0,"Up in Cluster 7"
"PYGM","ENSG00000068976.14",245.123201380423,3.47562641813289,0.0533934392390741,65.0946346155086,0,0,"Up in Cluster 7"
"PITX1","ENSG00000069011.16",1463.65705587357,-4.07228168182125,0.0829166567400953,-49.1129507860638,0,0,"Up in Cluster 4"
"GAL","ENSG00000069482.7",289.522450292009,-3.78607906329915,0.0962062090893339,-39.3537911860088,0,0,"Up in Cluster 4"
"PLA2G10","ENSG00000069764.10",84.7986449325965,-4.54727448245526,0.0700981252111509,-64.8701298181353,0,0,"Up in Cluster 4"
"HES2","ENSG00000069812.11",423.309485805728,-3.0195082370257,0.0781871216370445,-38.618997269687,0,0,"Up in Cluster 4"
"GUCY2C","ENSG00000070019.5",742.920128843164,-6.3963393942815,0.0866348039071112,-73.8310598721916,0,0,"Up in Cluster 4"
"ST6GALNAC1","ENSG00000070526.15",1683.8959762619,-5.15589948750855,0.080132670792588,-64.3420397262668,0,0,"Up in Cluster 4"
"PABPC1","ENSG00000070756.17",68603.3704634978,-1.6366203951244,0.0258985485996598,-63.1935179234678,0,0,"Up in Cluster 4"
"CAMK2A","ENSG00000070808.16",1456.34234124566,6.90137427744387,0.0955137707956221,72.2552802591289,0,0,"Up in Cluster 7"
"TCOF1","ENSG00000070814.22",3439.03312312055,-1.05219462481299,0.023437288155711,-44.8940431086777,0,0,"Up in Cluster 4"
"RAD18","ENSG00000070950.10",839.455306447226,-1.14323334019126,0.0209160523676343,-54.6581792824497,0,0,"Up in Cluster 4"
"TRPM5","ENSG00000070985.13",39.2334858059825,-4.04794491194713,0.0846682957505931,-47.809453066956,0,0,"Up in Cluster 4"
"MS4A12","ENSG00000071203.9",70.2363537421547,-8.24388285422728,0.181906496246944,-45.319342762976,0,0,"Up in Cluster 4"
"VASH1","ENSG00000071246.11",1174.1085591674,1.74634110348913,0.0343402225928328,50.8540997009615,0,0,"Up in Cluster 7"
"TRIP13","ENSG00000071539.14",968.079706830447,-2.43557345205545,0.036565268050672,-66.6089319700938,0,0,"Up in Cluster 4"
"DAZAP1","ENSG00000071626.17",5426.31032401243,-1.01342464541016,0.0187701240185155,-53.9913665147061,0,0,"Up in Cluster 4"
"EPN2","ENSG00000072134.15",1243.79799076334,1.56175061240321,0.0395525763372758,39.4854332391833,0,0,"Up in Cluster 7"
"LIMS2","ENSG00000072163.20",1888.48844773824,1.86286399101196,0.0471798645865976,39.4843013504779,0,0,"Up in Cluster 7"
"ASIC4","ENSG00000072182.13",862.156542240292,7.4578156194847,0.0940838995668304,79.2677137514608,0,0,"Up in Cluster 7"
"TFRC","ENSG00000072274.13",10549.6331662206,-2.10879228248481,0.0394928812889987,-53.3967695862251,0,0,"Up in Cluster 4"
"MARK2","ENSG00000072518.21",3325.15089616447,-0.750503955426121,0.0185557009610967,-40.4460040070489,0,0,"Up in Cluster 4"
"HMMR","ENSG00000072571.20",735.798645551831,-2.71459974949725,0.0382583789406711,-70.9543850173813,0,0,"Up in Cluster 4"
"FBXW11","ENSG00000072803.17",3007.25063893263,0.920460821770118,0.0214998720301349,42.8123860681576,0,0,"Up in Cluster 7"
"CRMP1","ENSG00000072832.15",3202.75801748685,3.1510867180258,0.0553116711396357,56.9696531148156,0,0,"Up in Cluster 7"
"EVC","ENSG00000072840.13",1681.22898062696,2.4735078107235,0.0581579467035672,42.5308655295389,0,0,"Up in Cluster 7"
"IRAG1","ENSG00000072952.19",1454.93958149502,1.99633413046562,0.0461796998239722,43.229690493339,0,0,"Up in Cluster 7"
"CYP2W1","ENSG00000073067.14",810.795803320356,-6.82078656765794,0.0975549835639155,-69.9173565355494,0,0,"Up in Cluster 4"
"MCM2","ENSG00000073111.14",1843.47660864588,-1.83766602956515,0.0386671095368398,-47.5253012593126,0,0,"Up in Cluster 4"
"TP63","ENSG00000073282.14",1442.82629149901,-6.03431068973076,0.0970279296453574,-62.1914814815333,0,0,"Up in Cluster 4"
"GSDMB","ENSG00000073605.18",1701.68262227743,-2.72087854393658,0.0494646920678264,-55.0064789689925,0,0,"Up in Cluster 4"
"PPP2R3A","ENSG00000073711.11",1502.65831998016,2.01295767076239,0.0457000127474892,44.0472015157804,0,0,"Up in Cluster 7"
"ABCB11","ENSG00000073734.10",384.111188646917,-6.55046719563695,0.112759237739038,-58.0925104406692,0,0,"Up in Cluster 4"
"CLASP1","ENSG00000074054.20",3491.4590442499,0.818624357737204,0.0193118953935948,42.3896433287805,0,0,"Up in Cluster 7"
"SNCB","ENSG00000074317.11",573.775944556666,5.9477793394126,0.119297442312074,49.8567213524462,0,0,"Up in Cluster 7"
"KCNQ2","ENSG00000075043.19",1482.8939676784,4.99467805244245,0.127229656335089,39.2571841842268,0,0,"Up in Cluster 7"
"NUP37","ENSG00000075188.9",862.88603180683,-1.18467273372938,0.0220697343237759,-53.678613269627,0,0,"Up in Cluster 4"
"GTSE1","ENSG00000075218.19",743.676923645285,-2.35055390294236,0.0401218132961827,-58.5854354485519,0,0,"Up in Cluster 4"
"MOCOS","ENSG00000075643.6",821.321447746398,-2.21259615981344,0.0561973953617575,-39.3718631543398,0,0,"Up in Cluster 4"
"ATP12A","ENSG00000075673.12",100.571593216497,-4.64125158289973,0.111821956388223,-41.5057268966593,0,0,"Up in Cluster 4"
"WDR62","ENSG00000075702.18",803.288759009771,-2.30669330393757,0.0423401568994665,-54.4800367512724,0,0,"Up in Cluster 4"
"MCM6","ENSG00000076003.5",2944.01060929277,-1.35439658714577,0.0250753196360071,-54.0131335036271,0,0,"Up in Cluster 4"
"SPAG5","ENSG00000076382.17",1590.08839984908,-1.77847030261338,0.0340134741269993,-52.2872287603712,0,0,"Up in Cluster 4"
"TPD52","ENSG00000076554.15",4639.2263995667,-1.52651623131183,0.0347813793175831,-43.8888928864337,0,0,"Up in Cluster 4"
"CTTNBP2","ENSG00000077063.11",1074.5509065902,2.70004039348395,0.0614491691922463,43.939412509171,0,0,"Up in Cluster 7"
"UBE2T","ENSG00000077152.11",955.003613887111,-2.23247968617784,0.0351494796076898,-63.5138759121039,0,0,"Up in Cluster 4"
"DCX","ENSG00000077279.19",679.798567726507,5.85593519338258,0.110925895079174,52.7914170915897,0,0,"Up in Cluster 7"
"SNRPA","ENSG00000077312.9",2984.95482777847,-0.958919783418527,0.023305778329868,-41.1451516377638,0,0,"Up in Cluster 4"
"GPR137B","ENSG00000077585.14",1803.26440062611,1.46396648258875,0.0310256194920419,47.1857292958892,0,0,"Up in Cluster 7"
"SMC1B","ENSG00000077935.17",73.7959738983287,-3.02783548096195,0.0708078167630695,-42.7613167497229,0,0,"Up in Cluster 4"
"FBLN1","ENSG00000077942.19",7178.75524939956,-2.50613250646737,0.0598751082076486,-41.8559996213457,0,0,"Up in Cluster 4"
"MAP2","ENSG00000078018.20",6639.75238237431,4.43018680708737,0.0737817332419485,60.0444935680719,0,0,"Up in Cluster 7"
"LAMP3","ENSG00000078081.8",679.579429419655,-2.591502306523,0.0608698257758932,-42.5744985054539,0,0,"Up in Cluster 4"
"PIK3C3","ENSG00000078142.13",1810.65464974039,0.811483982956198,0.0195827745435991,41.438662389209,0,0,"Up in Cluster 7"
"ADCY2","ENSG00000078295.17",1696.05532582673,4.98507015534431,0.0821156050891887,60.707951307548,0,0,"Up in Cluster 7"
"RBFOX1","ENSG00000078328.22",241.730178290353,4.41305756884388,0.101938537851666,43.2913563589214,0,0,"Up in Cluster 7"
"ADCYAP1R1","ENSG00000078549.15",6775.50228505738,7.18135647744056,0.110731146656385,64.8539881892974,0,0,"Up in Cluster 7"
"BRINP1","ENSG00000078725.13",518.481008781917,3.94215027273465,0.0875872001783249,45.0082919046225,0,0,"Up in Cluster 7"
"CDH17","ENSG00000079112.10",5706.65526159429,-5.63771992102216,0.109485507920702,-51.4928416380498,0,0,"Up in Cluster 4"
"SLC1A3","ENSG00000079215.14",9426.97750755097,4.90819474313696,0.0694866642982504,70.635060593354,0,0,"Up in Cluster 7"
"TNS1","ENSG00000079308.19",11507.6045595499,2.38800376213661,0.0412865860847274,57.8397002173055,0,0,"Up in Cluster 7"
"CEACAM1","ENSG00000079385.23",2918.398412214,-3.2963052705445,0.0656957396218461,-50.1753277993139,0,0,"Up in Cluster 4"
"OPHN1","ENSG00000079482.13",1252.25036779227,2.43889366291837,0.0501965273917505,48.586900123278,0,0,"Up in Cluster 7"
"KIF22","ENSG00000079616.13",2218.04114952024,-1.31152253462312,0.0237966538837271,-55.1137374620547,0,0,"Up in Cluster 4"
"STX7","ENSG00000079950.14",3493.29569249294,0.837489924659251,0.0194636756028635,43.028354034838,0,0,"Up in Cluster 7"
"PTPRH","ENSG00000080031.10",1022.78575109647,-3.25856336271229,0.0691662326675469,-47.1120550742563,0,0,"Up in Cluster 4"
"DCT","ENSG00000080166.16",71.1072223201637,3.0723800965905,0.0793955184209722,38.6971476185857,0,0,"Up in Cluster 7"
"SLC4A4","ENSG00000080493.18",5109.48464210611,3.34144239117622,0.0700891519193702,47.6741735300233,0,0,"Up in Cluster 7"
"PUM3","ENSG00000080608.10",1585.09389207298,-1.23882237512588,0.024670898991032,-50.2139129821008,0,0,"Up in Cluster 4"
"CPB2","ENSG00000080618.17",2657.78850813244,-9.54819182864429,0.131241994968705,-72.7525654492002,0,0,"Up in Cluster 4"
"KCNN2","ENSG00000080709.16",254.163585869225,2.80710340298966,0.0709461623661955,39.566670125165,0,0,"Up in Cluster 7"
"CLDND1","ENSG00000080822.17",3602.90353551332,1.29760617970773,0.0328006468141066,39.5603838869929,0,0,"Up in Cluster 7"
"IGSF9B","ENSG00000080854.16",1295.46739561233,2.82146882638533,0.0693722949841064,40.6714067486415,0,0,"Up in Cluster 7"
"NDC80","ENSG00000080986.13",721.051053654388,-2.21733195475793,0.0403238532529331,-54.9880970166621,0,0,"Up in Cluster 4"
"AFP","ENSG00000081051.8",1040.68523620933,-6.76113989473034,0.133559928386943,-50.6225181189249,0,0,"Up in Cluster 4"
"TCF7","ENSG00000081059.20",1195.07617252871,-1.98495282039566,0.0431355679743738,-46.0166149098788,0,0,"Up in Cluster 4"
"MEF2C","ENSG00000081189.16",1813.84785286084,2.12354502003583,0.0420775346254135,50.4674296852287,0,0,"Up in Cluster 7"
"PKP1","ENSG00000081277.13",3246.0229266529,-4.00821508167807,0.10401741013658,-38.5340788279105,0,0,"Up in Cluster 4"
"SLC13A1","ENSG00000081800.9",614.440100887495,9.70877136936861,0.13793424447515,70.38695435141,0,0,"Up in Cluster 7"
"PCDHB4","ENSG00000081818.4",239.344660506759,2.2601933098921,0.0548158431593928,41.232482793705,0,0,"Up in Cluster 7"
"ATP8B1","ENSG00000081923.15",3179.82887304748,-2.89776365430778,0.0491977824427492,-58.9002900218088,0,0,"Up in Cluster 4"
"SMARCD3","ENSG00000082014.17",1378.88050382796,2.22465343899352,0.0477165966717878,46.6222152073313,0,0,"Up in Cluster 7"
"EPB41L3","ENSG00000082397.17",1787.43785384386,1.94882028171567,0.0444244130017824,43.868228076249,0,0,"Up in Cluster 7"
"SEMA5B","ENSG00000082684.16",1833.67032906211,4.52082248547621,0.0538508780290845,83.9507664672533,0,0,"Up in Cluster 7"
"RNF13","ENSG00000082996.20",3159.78781873402,0.83326756758646,0.0203045198424037,41.0385261042359,0,0,"Up in Cluster 7"
"TRPM3","ENSG00000083067.23",377.229251875854,4.65237776307743,0.0726258275102028,64.0595490966879,0,0,"Up in Cluster 7"
"GRHL2","ENSG00000083307.12",1619.44585080868,-5.20826408645366,0.0853806291192778,-61.000535369418,0,0,"Up in Cluster 4"
"SLC27A5","ENSG00000083807.10",2158.71484562838,-3.05455631549944,0.0732554781251242,-41.6973091115738,0,0,"Up in Cluster 4"
"HAL","ENSG00000084110.11",779.467393088704,-6.00551815178614,0.0937964299305514,-64.0271506733543,0,0,"Up in Cluster 4"
"APOB","ENSG00000084674.15",25225.8666665194,-6.87217933274283,0.144274254027118,-47.6327490243069,0,0,"Up in Cluster 4"
"KIF3C","ENSG00000084731.15",1968.26738553594,2.04429099578328,0.0518693366790687,39.4123219356348,0,0,"Up in Cluster 7"
"CAD","ENSG00000084774.14",3984.48291029992,-1.02752735121861,0.0246279954502139,-41.7219238689477,0,0,"Up in Cluster 4"
"PREP","ENSG00000085377.15",2647.41002771108,-1.43101134356453,0.0259885825019194,-55.0630779288881,0,0,"Up in Cluster 4"
"IGSF9","ENSG00000085552.17",1183.18518929152,-4.31173638477517,0.0614765604696085,-70.1362657871323,0,0,"Up in Cluster 4"
"WNT11","ENSG00000085741.13",394.604348935704,-3.97989755511388,0.0726466282619047,-54.7843396222823,0,0,"Up in Cluster 4"
"ORC1","ENSG00000085840.13",512.430573819774,-2.67192611212863,0.0396137044477298,-67.4495392283807,0,0,"Up in Cluster 4"
"RAD54L","ENSG00000085999.13",328.153981831543,-2.07341641161655,0.0408727207601692,-50.7286124597095,0,0,"Up in Cluster 4"
"CEACAM6","ENSG00000086548.9",18040.5783990816,-9.92899736331156,0.118326477766863,-83.9118813531701,0,0,"Up in Cluster 4"
"FAT2","ENSG00000086570.12",691.973971041766,-3.98624381611834,0.0904946701389889,-44.049487223899,0,0,"Up in Cluster 4"
"HSD17B2","ENSG00000086696.11",896.215678694859,-4.62617676504388,0.0942742658602273,-49.0714695344616,0,0,"Up in Cluster 4"
"ZW10","ENSG00000086827.9",950.268889281297,-0.653715780761822,0.0160230727654462,-40.7984030486064,0,0,"Up in Cluster 4"
"NOX4","ENSG00000086991.13",545.412179989845,2.68673672536202,0.0608404900185239,44.1603400062031,0,0,"Up in Cluster 7"
"TMPRSS11E","ENSG00000087128.10",115.597073983164,-6.44621250947247,0.133648226209439,-48.2326828593344,0,0,"Up in Cluster 4"
"MT3","ENSG00000087250.9",4024.75271706253,5.96145034791097,0.109352339573263,54.5159835736022,0,0,"Up in Cluster 7"
"GNAO1","ENSG00000087258.16",2575.21309697934,4.21053358188561,0.0768900983981436,54.760413494116,0,0,"Up in Cluster 7"
"SH3BP2","ENSG00000087266.17",4217.22299817575,1.06456355293585,0.025552329728025,41.6620936042585,0,0,"Up in Cluster 7"
"NOP14","ENSG00000087269.16",1468.41538512652,-1.06237500070347,0.0173108485141582,-61.3704752736166,0,0,"Up in Cluster 4"
"ADD1","ENSG00000087274.17",12315.0555608568,1.00197020260366,0.0156385478496083,64.0705398122217,0,0,"Up in Cluster 7"
