project_id,gene_id,gene_name,mean_expression,median_expression,sd_expression,n_samples,comparison_type,mean_normal,mean_tumor,median_normal,median_tumor,log2fc,p_value,padj,n_normal,n_tumor
TCGA-UCEC,ENSG00000120675.6,DNAJC15,NA,NA,NA,NA,normal_vs_tumor,1098.3126017453599,1723.1585937952002,942.5697399915067,1450.7080323574899,0.6494855455093317,0.0014477619371755673,0.0022750544727044627,35,553
TCGA-UCEC,ENSG00000126602.11,TRAP1,NA,NA,NA,NA,normal_vs_tumor,1412.076847357487,1904.838549777095,1285.0475781384152,1666.1761663067462,0.43182699103770095,9.858532183812502e-4,0.001807397567032292,35,553
TCGA-UCEC,ENSG00000135924.16,DNAJB2,NA,NA,NA,NA,normal_vs_tumor,3121.584600072416,3394.8362432533927,3023.742635562809,2996.6119801337454,0.12083305798811143,0.31311908488941925,0.3827011037537347,35,553
TCGA-UCEC,ENSG00000144381.18,HSPD1,NA,NA,NA,NA,normal_vs_tumor,6862.254834795691,10263.97723235058,6656.748927147515,9413.940936798697,0.5808788880905292,1.6616225805970336e-10,7.311139354626949e-10,35,553
TCGA-UCEC,ENSG00000146731.11,CCT6A,NA,NA,NA,NA,normal_vs_tumor,4791.089978883363,6703.656066187588,4633.466117522613,6263.8106654400935,0.4846223559452862,1.7446640056973548e-9,5.483229732191686e-9,35,553
TCGA-UCEC,ENSG00000152137.8,HSPB8,NA,NA,NA,NA,normal_vs_tumor,4056.496454446765,592.1654113714782,2619.5464903139114,355.1167979161233,-2.7762925946891976,7.5172950000622095e-28,5.51268300004562e-27,35,553
TCGA-UCEC,ENSG00000164284.15,GRPEL2,NA,NA,NA,NA,normal_vs_tumor,544.4993045864575,525.1231619038132,524.7762168642171,492.48589716887085,-0.05200701380135755,0.5754272674901812,0.6028285659420947,35,553
TCGA-UCEC,ENSG00000166855.9,CLPX,NA,NA,NA,NA,normal_vs_tumor,1665.3514416065047,1198.1342303321396,1650.8497375132438,1168.1690871771002,-0.4745151915250392,1.1707527792999189e-9,4.292760190766369e-9,35,553
TCGA-UCEC,ENSG00000173641.18,HSPB7,NA,NA,NA,NA,normal_vs_tumor,3406.004914611429,114.60609069724443,2136.0105792302406,45.60141719161392,-4.894363834564378,1.4704492103074479e-59,3.234988262676385e-58,35,553
TCGA-UCEC,ENSG00000205138.4,SDHAF1,NA,NA,NA,NA,normal_vs_tumor,419.6326082869163,396.09942753694725,417.1405148548133,356.10188102101483,-0.08407202202845553,0.439849715265837,0.5092996703078113,35,553
TCGA-UCEC,ENSG00000205981.8,DNAJC19,NA,NA,NA,NA,normal_vs_tumor,804.6784443926579,816.2640773639772,786.9460023620038,748.028871773221,0.020560922237256557,0.8229774585071591,0.8229774585071591,35,553
TCGA-UCEC,ENSG00000213221.5,DNLZ,NA,NA,NA,NA,normal_vs_tumor,8.099553456295647,9.168987344372198,7.268368654629046,6.607443798717066,0.14923235930817957,0.49289872149047614,0.5421885936395238,35,553
TCGA-UCS,ENSG00000080824.19,HSP90AA1,63207.61952601062,58974.818408974206,22603.3177574807,57,expression_only,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-UCS,ENSG00000096384.20,HSP90AB1,109946.94187168234,104778.71407795262,31984.744740615228,57,expression_only,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-UCS,ENSG00000100209.11,HSCB,721.6957840376934,580.3378403010157,475.35180797797165,57,expression_only,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-UCS,ENSG00000103423.14,DNAJA3,2898.9103731615123,2881.876614416562,786.4469833613574,57,expression_only,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-UCS,ENSG00000105993.15,DNAJB6,5068.955347596366,4737.888589725304,1864.0289883604971,57,expression_only,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-UCS,ENSG00000106211.10,HSPB1,39708.80761399759,28892.809046126415,54083.34387886007,57,expression_only,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-UCS,ENSG00000109519.13,GRPEL1,2194.51468586763,2062.9809999584622,726.5597854789065,57,expression_only,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-UCS,ENSG00000109846.9,CRYAB,4286.846246709386,1292.539746890441,8100.311822190518,57,expression_only,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-UCS,ENSG00000113013.16,HSPA9,14952.441657435525,14026.933813942303,4835.753793812007,57,expression_only,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-UCS,ENSG00000115541.11,HSPE1,1790.8535039066664,1543.2762704726815,994.3405137134683,57,expression_only,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-UCS,ENSG00000120675.6,DNAJC15,1893.830406352028,1455.745306031162,1871.9643695433897,57,expression_only,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-UCS,ENSG00000126602.11,TRAP1,2723.97483105283,2586.0430633852866,1017.6948780108661,57,expression_only,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-UCS,ENSG00000135924.16,DNAJB2,6494.249513806264,5742.147105835249,3571.4248607987397,57,expression_only,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-UCS,ENSG00000144381.18,HSPD1,28711.20775557702,27504.50430393722,7731.569422543578,57,expression_only,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-UCS,ENSG00000146731.11,CCT6A,14233.157624617275,13892.075516309356,4109.500234687125,57,expression_only,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-UCS,ENSG00000152137.8,HSPB8,819.2518803092788,522.5228398203072,853.0150272887479,57,expression_only,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-UCS,ENSG00000164284.15,GRPEL2,1226.5671995940536,1148.7596850103648,457.0157192459295,57,expression_only,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-UCS,ENSG00000166855.9,CLPX,2338.332917955916,2229.348272760527,662.1297817105983,57,expression_only,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-UCS,ENSG00000173641.18,HSPB7,1107.4146995718602,313.9640142349411,2325.0807454131354,57,expression_only,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-UCS,ENSG00000205138.4,SDHAF1,1089.7215002566193,955.0350436546515,562.06497042183,57,expression_only,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-UCS,ENSG00000205981.8,DNAJC19,1601.0946204230645,1413.5394172674348,781.3730998655382,57,expression_only,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-UCS,ENSG00000213221.5,DNLZ,20.409458092247252,15.318598371611504,17.44135732536584,57,expression_only,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-UVM,ENSG00000080824.19,HSP90AA1,37852.27922009771,33328.635932213925,17481.03516890197,80,expression_only,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-UVM,ENSG00000096384.20,HSP90AB1,103034.82235715704,94257.02406225327,42576.10757980844,80,expression_only,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-UVM,ENSG00000100209.11,HSCB,402.5188976041249,389.6784821860588,115.97236754945062,80,expression_only,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-UVM,ENSG00000103423.14,DNAJA3,2493.2453140755424,2497.6624058759726,483.59817005370786,80,expression_only,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-UVM,ENSG00000105993.15,DNAJB6,3026.0070475753755,2978.436097805902,740.9350341928689,80,expression_only,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-UVM,ENSG00000106211.10,HSPB1,39705.29736013398,30831.697065403823,29852.915328982195,80,expression_only,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-UVM,ENSG00000109519.13,GRPEL1,2087.7723853489506,1994.946964934269,658.3366366606143,80,expression_only,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-UVM,ENSG00000109846.9,CRYAB,17462.441557030463,13838.240772249894,13105.777664486055,80,expression_only,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-UVM,ENSG00000113013.16,HSPA9,11480.670853376243,11168.00213144508,2988.5140305409564,80,expression_only,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-UVM,ENSG00000115541.11,HSPE1,642.0893027978896,620.0082468224587,214.90399415504692,80,expression_only,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-UVM,ENSG00000120675.6,DNAJC15,1292.939620901036,1276.816241237238,370.55052851231306,80,expression_only,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-UVM,ENSG00000126602.11,TRAP1,4155.540667104419,3661.569609003697,2016.5736583031958,80,expression_only,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-UVM,ENSG00000135924.16,DNAJB2,7252.004019936198,6432.941955813245,3550.11960622162,80,expression_only,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-UVM,ENSG00000144381.18,HSPD1,13841.542160363193,13041.664880478733,5244.316364409506,80,expression_only,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-UVM,ENSG00000146731.11,CCT6A,8643.418567094805,8566.431962455466,1641.0268137864593,80,expression_only,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-UVM,ENSG00000152137.8,HSPB8,1398.083122617675,801.9722199097409,1600.4679340204652,80,expression_only,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-UVM,ENSG00000164284.15,GRPEL2,304.20336765266404,277.7313305467493,132.73956482856752,80,expression_only,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-UVM,ENSG00000166855.9,CLPX,1400.5857252593553,1384.9573252015323,532.5970036235968,80,expression_only,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-UVM,ENSG00000173641.18,HSPB7,2977.872231260169,2255.5110060075376,2840.10329708831,80,expression_only,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-UVM,ENSG00000205138.4,SDHAF1,679.6082889560963,631.1943821307382,303.2232188243437,80,expression_only,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-UVM,ENSG00000205981.8,DNAJC19,598.3180771374596,557.7398999886461,239.0267165613807,80,expression_only,NA,NA,NA,NA,NA,NA,NA,NA,NA
